-1.197877892588848470e+00,-5.302576183724407866e-01,-5.536493053471820414e-01,-1.035242322419374084e+00,-1.070303599545578271e-01,9.551423205012382622e-01,-7.928728322623441738e-01,-6.267909727317187707e-02,-9.857260463355437263e-01,5.040465155178444068e-01,-3.561736856711492294e+01
-7.730097838554664813e-01,6.901439917111125144e-01,9.767609854883171905e-02,1.259240078179485987e-02,2.240924818104167715e-01,1.532738913002577696e+00,-4.012204718858362607e-01,5.193465142411722857e-01,-1.087601484568575944e-01,4.017117220989414594e-01,1.815315667459767326e+02
8.524333347962239626e-01,2.143944089325325653e+00,-6.617864647683879831e-01,1.864543147694276426e-01,-2.025142586657607158e+00,2.164585895819748640e-01,6.339190223180112271e-01,-7.303666317171366718e-01,4.557183990381378363e-02,-6.516003476058170873e-01,2.709135796026168208e+01
-2.021926524338940601e-01,-2.090159396414813242e-02,5.470973811700379219e-01,-5.915713888358299366e-01,1.277664895788424904e+00,-5.601810401969695707e-01,1.173273833087819934e-01,-8.289950109220722840e-01,7.472936051232618171e-01,6.103702654334648425e-01,1.699095998139397778e+01
1.307405772860913418e-01,-2.525681513931603006e-01,-4.400444866969837610e-01,-1.430141377960632676e+00,1.632411303931635249e+00,-5.952535606180008043e-02,-1.247783181964849497e+00,-9.269304715780829484e-01,-3.241267340069072578e+00,-1.024387641334289833e+00,-3.386165986596736275e+02
5.425600435859646575e-01,-2.341533747233359719e-01,-4.694743859349521098e-01,7.674347291529087789e-01,1.579212815507391454e+00,-1.382643011711846559e-01,-2.341369569491805469e-01,4.967141530112326731e-01,6.476885381006924902e-01,1.523029856408025351e+00,2.027416176773189420e+02
-1.763040155362733952e+00,-1.478521990367427374e+00,3.436182895684614103e-01,1.057122226218915717e+00,-4.606387709597875024e-01,1.713682811899704950e-01,-7.198442083947086401e-01,7.384665799954104326e-01,-1.156482823882405281e-01,-3.011036955892887890e-01,-9.139077913627457406e+01
4.049817109609555321e-01,-1.200296407055776227e+00,1.765454240281096876e+00,-6.533292325737118933e-01,-4.749453111609561740e-01,-1.147364414668990140e-01,-3.345012358409483744e-01,-7.925207384327006555e-01,5.049872789804571438e-01,8.657551941701214782e-01,1.142822399533969246e-01
-3.853135968617601992e-01,-9.815086510479509307e-01,6.980208499001891442e-02,-6.002168771587946816e-01,1.990596955734700302e-01,-1.435862151179439383e+00,4.621034742632707526e-01,1.441273289066115515e+00,1.163163752154959596e+00,1.023306101958704889e-02,-6.550392685367167900e+00
2.969846732331860584e-01,2.598827942484235320e-01,5.219415656168976403e-01,-1.320456613084276309e+00,-1.236950710878081949e+00,1.307142754282428099e+00,7.818228717773103575e-01,2.274599346041294157e-01,-1.607483234561227547e+00,1.846338585323042125e-01,6.939851070542445655e+01
2.720169166589618825e+00,2.766907993300190549e-01,-2.646568332379560795e-01,1.453534077157316862e+00,1.300189187790701945e-02,-8.158102849654382815e-01,8.271832490360238044e-01,-8.895144296255232952e-01,-7.710170941410419976e-02,3.411519748166438881e-01,2.282342446597018437e+01
-2.916937497932767798e-01,-5.443827245251826596e-01,-6.006386899188049799e-01,3.756980183456719580e-01,-1.150993577422302794e+00,-2.257763004865356582e-01,1.109225897098660846e-01,1.465648768921554046e+00,6.752820468792383735e-02,-1.424748186213456780e+00,-1.121452756403130877e+02
-1.758739486423114284e+00,6.453759495851475458e-01,1.058424486849587787e+00,6.860514599984393058e-01,-9.649234605801044751e-01,1.755340842443204430e+00,1.368631557532348664e+00,2.060747924881987103e+00,-2.489641484790734993e-01,9.715709509543554168e-01,3.902813844358136635e+02
-1.382799730964336060e+00,1.523124077269657262e+00,-8.756182533847571836e-01,-1.903386780836081871e-01,-1.037246154326456393e+00,1.479944138890025851e+00,5.389100436846586684e-01,-7.972641316617372007e-03,7.736830764761830348e-02,-8.612842013282636655e-01,4.957413354279985640e+01
3.852731490654721203e+00,-1.377669367957091051e+00,5.150476863060479138e-01,5.137859509122087998e-01,5.150352672086597750e-01,5.607845263682343928e-01,-9.378250399151227823e-01,3.577873603482832898e-01,1.083051243175277012e+00,1.053802052034902959e+00,1.796113410121021161e+02
8.187413938632255583e-02,-3.152692446403456139e-01,-4.853635478291034588e-01,-2.368186067400088746e-01,-7.728252145375718030e-01,1.135565640180598912e+00,7.589692204932674269e-01,5.708905106931669859e-01,9.540017634932023149e-01,6.513912513057980025e-01,1.767211008897486408e+02
-1.059213521888951570e+00,-1.304469500504853219e+00,-5.138669173366935405e-01,-9.398797863273552489e-01,3.665982460968482681e-01,-3.269474809409311095e-02,6.696725488300384610e-01,3.840654489393072746e-01,-2.067442100039876607e+00,-8.912003951278840708e-02,-1.629006466212312603e+02
-1.412303701335291484e+00,-1.724917832513032767e+00,-9.080240755212108938e-01,3.142473325952738761e-01,-1.012831120334423796e+00,-4.657297535702568658e-01,-5.622875292409726944e-01,-4.634176928124622563e-01,2.419622715660341150e-01,-1.913280244657797891e+00,-4.050096851914037188e+02
-1.230864316433955219e+00,-9.194242342338031504e-01,8.135172173696697540e-01,-3.220615162056755798e-01,-7.832532923362370836e-01,6.856297480602732697e-02,1.549934405017539429e+00,-1.550663431066132691e+00,-1.062303713726104881e+00,4.735924306351815827e-01,-1.189458414827936110e+02
-5.637245528039747100e-01,9.751197334177511555e-01,4.129314542756243323e-01,-3.213858416529934425e-01,-8.254971967925115450e-01,-8.972543714858315367e-01,-1.470573815021386510e-01,-1.224677284691462302e-02,7.580455819372633464e-02,-6.771617115121116859e-01,-7.274275622672435304e+01
-6.451197546051242737e-01,8.125258223941980162e-01,3.616360250476341465e-01,1.003532897892024156e+00,-7.201012158033384680e-02,-1.856589766638171157e-01,1.356240028570822931e+00,-4.791742378452899520e-01,-1.106334974006028204e+00,-1.196206624080670800e+00,-1.044212947217387466e+02
1.119574911434576769e+00,1.644967713501283679e+00,3.078880808455237705e+00,3.112501545435361061e-01,5.765569630557664249e-01,-2.301921164735584835e+00,-2.490360395563783191e-01,-2.750516971516440146e-01,-1.515191062198552263e+00,1.366874267444524671e+00,1.298172624976101019e+02
-1.142970297830623094e+00,1.731809258511819993e-01,5.820871844599989631e-02,1.537251059455279067e-01,-8.838574362011329955e-01,8.563987943234723232e-01,3.853173797288367841e-01,-4.465149520670210759e-01,2.140937441302039612e-01,-1.245738778711988015e+00,-9.917838849571681692e+01
6.751848141010895199e-02,3.323140119795916503e-01,1.179297184063826442e+00,1.156746342928586663e-01,1.551151975522522930e+00,-1.124642091837869229e+00,-7.484865365565536166e-01,7.116148780888897907e-01,-1.534114170735622285e+00,1.277676821898509063e+00,1.032092275036907836e+02
-8.272309435523229615e-01,-1.901620790268883018e-02,3.227185603380894885e-01,-2.886586389201383218e-01,-1.851313599238993066e-02,1.475356216949551991e+00,-1.002529364637808840e+00,3.109075655980045871e-01,8.576596232020193833e-01,-1.599385299634271118e-01,8.416495939254744485e+01
5.144388340587490172e-01,-4.500654714792436395e-01,1.202956317118988594e-01,-1.423794850212934948e-01,-1.067620429382594383e+00,-5.993750229537728735e-01,6.228499323474987470e-01,-1.594427658794367098e+00,5.243699718183165819e-03,4.698059376474205545e-02,-1.466826550401974032e+02
-1.301430543676845852e-01,1.305478807154329068e+00,3.241663524884421110e-01,-3.102667565934560390e-01,6.819529712949639055e-01,1.098776851987190106e+00,2.100384163275904881e-02,-2.176812032272202879e-01,8.254163489880298465e-01,8.135096360006385252e-01,2.459633934662697357e+02
-5.034756541161992116e-01,5.868570938002702908e-01,9.965136508764121936e-02,-5.662977296027719154e-01,-9.905363251306883443e-01,-9.093874547947389253e-01,2.190455625809978546e+00,7.910319470430469124e-01,1.402794310936099187e+00,-1.401851062792280889e+00,-2.601685908883627008e+01
-7.444591576616721440e-02,-1.612857116660091350e-01,2.575503907227643663e-01,1.745778128318389577e-01,1.886185901210530202e+00,-4.206453227653590421e-01,4.040508568145383950e-01,-1.415370742050414243e+00,-3.427145165267694860e-01,-8.022772692216189050e-01,-1.799606084745627186e+02
-1.987568914600892800e+00,-2.619745104089744370e+00,9.176077653550229751e-02,-2.990073504658674608e-01,8.704706823817122407e-02,1.538036566465969202e+00,8.219025043752238302e-01,3.613956055084139307e-01,-3.582603910995153795e-02,1.564643655814006218e+00,9.164563528090597799e+01
6.795977489346758382e-01,-4.719318657894334690e-01,-7.153037092599682234e-01,-1.077744777929306119e+00,6.428001909546277037e-02,-1.867265192591748058e+00,1.088950596967366069e+00,2.314658566673508666e+00,6.862601903745134679e-01,-1.612715871189651651e+00,-1.169802896849641769e+02
1.237816311973461758e+00,1.179440120721287011e+00,-1.145398452526178862e-01,1.353872374165412840e+00,-1.713134529090877489e+00,4.919191715065057147e-01,-4.691756521047047990e-01,-8.984146713483579516e-01,-1.320233207020642174e+00,1.831458765854353743e+00,1.843587395710678436e+02
-2.345871333751469168e-01,-3.921081531321576330e-01,5.113456642460889774e-03,2.610552721798893305e-01,2.961202770645760540e-01,9.686449905328892163e-01,-1.463514948132118576e+00,9.707754934804038727e-02,-7.020530938773523744e-01,-3.276621465977682113e-01,-5.087626556317984239e+01
-7.537361643574895798e-01,9.633761292443218105e-01,-2.453881160028704989e-01,1.896792982653947357e+00,8.220601599944900029e-01,7.870846037424520381e-01,4.127809269364983158e-01,-9.746816702273214394e-01,1.158595579007404064e+00,-8.206823183517104603e-01,2.963022793709567893e+01
-5.554769889661877874e-02,1.502357052096028101e+00,-1.703382439355154654e+00,-1.380101458214891386e+00,1.628615545571291845e+00,-2.039232177760100573e+00,7.409478041977518581e-02,-1.183258512665775086e+00,-2.694068344445577634e-01,7.175422557959623138e-01,-8.617198949366805039e+01
